Row ID,Ship Date,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,month,year
4433,8/11/2016,FUR-FU-10002885,Furniture,Furnishings,24.1,5,0,9.158,11,2016
4434,8/11/2016,OFF-AR-10003772,Office Supplies,Art,8.75,1,0,2.625,11,2016
4435,8/11/2016,FUR-TA-10003392,Furniture,Tables,842.94,3,0,160.1586,11,2016
4436,8/5/2016,OFF-BI-10000014,Office Supplies,Binders,2.182,1,0.8,-3.6003,5,2016
4437,8/5/2016,OFF-AR-10003217,Office Supplies,Art,27.384,7,0.2,2.7384,5,2016
4438,8/5/2016,OFF-AP-10002403,Office Supplies,Appliances,26.406,3,0.8,-71.2962,5,2016
4439,2/1/2017,OFF-PA-10001972,Office Supplies,Paper,10.368,2,0.2,3.6288,1,2017
4440,2/1/2017,OFF-PA-10004041,Office Supplies,Paper,23.68,4,0.2,7.4,1,2017
4441,26/7/2016,TEC-AC-10004975,Technology,Accessories,109.95,1,0,36.2835,7,2016
4442,26/7/2016,OFF-ST-10001932,Office Supplies,Storage,965.85,5,0,135.219,7,2016
4443,26/7/2016,OFF-AR-10001761,Office Supplies,Art,29.2,5,0,10.512,7,2016
4444,26/7/2016,OFF-PA-10002262,Office Supplies,Paper,32.4,5,0,15.552,7,2016
4445,21/11/2014,OFF-EN-10004483,Office Supplies,Envelopes,78.35,5,0,36.8245,11,2014
4446,21/11/2014,OFF-PA-10003270,Office Supplies,Paper,31.68,6,0,14.256,11,2014
4447,21/11/2014,OFF-BI-10001634,Office Supplies,Binders,29.12,4,0,14.2688,11,2014
4448,21/11/2014,OFF-ST-10000675,Office Supplies,Storage,169.45,5,0,42.3625,11,2014
4449,23/6/2015,FUR-FU-10000732,Furniture,Furnishings,12.56,2,0,4.0192,6,2015
4450,23/6/2015,OFF-PA-10004355,Office Supplies,Paper,6.48,1,0,3.1104,6,2015
4451,23/6/2015,OFF-EN-10000056,Office Supplies,Envelopes,186.69,3,0,87.7443,6,2015
4452,6/7/2016,FUR-FU-10000221,Furniture,Furnishings,25.4,5,0,8.636,7,2016
4453,6/7/2016,OFF-EN-10003567,Office Supplies,Envelopes,43.96,2,0,20.6612,7,2016
4454,6/7/2016,FUR-BO-10001811,Furniture,Bookcases,1279.165,5,0.15,225.735,7,2016
4455,6/7/2016,OFF-ST-10002486,Office Supplies,Storage,27.92,4,0,0.5584,7,2016
4456,8/9/2015,FUR-CH-10002372,Furniture,Chairs,129.568,2,0.2,-12.9568,9,2015
4457,8/9/2015,OFF-BI-10003274,Office Supplies,Binders,6.368,2,0.2,2.1492,9,2015
4458,12/8/2017,OFF-PA-10001878,Office Supplies,Paper,244.55,5,0,114.9385,8,2017
4459,20/3/2017,OFF-SU-10002881,Office Supplies,Supplies,1332.496,2,0.2,-299.8116,3,2017
4460,1/10/2017,FUR-FU-10001979,Furniture,Furnishings,32.776,1,0.2,3.2776,10,2017
4461,1/10/2017,OFF-ST-10001522,Office Supplies,Storage,147.184,2,0.2,-29.4368,10,2017
4462,1/10/2017,TEC-AC-10003657,Technology,Accessories,54.384,2,0.2,1.3596,10,2017
4463,1/10/2017,OFF-BI-10001718,Office Supplies,Binders,76.776,4,0.7,-58.8616,10,2017
4464,1/10/2017,OFF-PA-10003022,Office Supplies,Paper,14.352,3,0.2,5.2026,10,2017
4465,1/10/2017,OFF-AP-10000891,Office Supplies,Appliances,209.792,2,0.2,26.224,10,2017
4466,11/8/2015,OFF-BI-10004970,Office Supplies,Binders,3.304,1,0.2,1.1151,8,2015
4467,1/12/2017,OFF-AR-10003759,Office Supplies,Art,16.38,9,0,7.371,12,2017
4468,1/12/2017,OFF-EN-10003001,Office Supplies,Envelopes,167.96,2,0,78.9412,12,2017
4469,1/12/2017,FUR-BO-10000780,Furniture,Bookcases,321.568,2,0.2,-16.0784,12,2017
4470,1/12/2017,OFF-PA-10001972,Office Supplies,Paper,12.96,2,0,6.2208,12,2017
4471,12/5/2017,FUR-CH-10003535,Furniture,Chairs,128.058,3,0.3,-23.7822,5,2017
4472,29/9/2017,FUR-CH-10003774,Furniture,Chairs,63.686,1,0.3,-15.4666,9,2017
4473,29/9/2017,TEC-AC-10004571,Technology,Accessories,239.976,3,0.2,65.9934,9,2017
4474,29/9/2017,FUR-TA-10004442,Furniture,Tables,344.22,2,0.4,-189.321,9,2017
4475,29/9/2017,OFF-PA-10002787,Office Supplies,Paper,15.552,3,0.2,5.4432,9,2017
4476,29/9/2017,FUR-FU-10004586,Furniture,Furnishings,21.248,4,0.2,7.4368,9,2017
4477,29/9/2017,OFF-PA-10002606,Office Supplies,Paper,8.448,2,0.2,2.64,9,2017
4478,22/10/2017,OFF-ST-10000129,Office Supplies,Storage,333.09,3,0,23.3163,10,2017
4479,22/10/2017,FUR-TA-10003748,Furniture,Tables,248.98,2,0,54.7756,10,2017
4480,28/3/2014,OFF-PA-10004948,Office Supplies,Paper,24.9,5,0,11.703,3,2014
4481,8/11/2016,OFF-FA-10001561,Office Supplies,Fasteners,15.26,7,0,5.0358,11,2016
4482,8/11/2016,OFF-AP-10002998,Office Supplies,Appliances,43.32,2,0,14.2956,11,2016
4483,8/11/2016,OFF-BI-10003981,Office Supplies,Binders,43.584,12,0.2,15.7992,11,2016
4484,8/11/2016,OFF-PA-10001725,Office Supplies,Paper,116.28,3,0,56.9772,11,2016
4485,8/11/2016,OFF-BI-10002071,Office Supplies,Binders,9.296,2,0.2,3.0212,11,2016
4486,8/11/2016,OFF-PA-10000477,Office Supplies,Paper,19.44,3,0,9.3312,11,2016
4487,8/11/2016,OFF-PA-10004359,Office Supplies,Paper,314.55,3,0,150.984,11,2016
4488,11/9/2015,OFF-BI-10000962,Office Supplies,Binders,16.27,5,0.8,-25.2185,9,2015
4489,11/9/2015,OFF-SU-10003567,Office Supplies,Supplies,69.12,9,0.2,-14.688,9,2015
4490,11/9/2015,OFF-BI-10003708,Office Supplies,Binders,4.47,3,0.8,-7.8225,9,2015
4491,21/8/2017,FUR-TA-10001095,Furniture,Tables,418.296,3,0.2,5.2287,8,2017
4492,3/12/2014,TEC-CO-10001571,Technology,Copiers,659.988,2,0.4,109.998,12,2014
4493,3/12/2014,FUR-FU-10000221,Furniture,Furnishings,8.128,2,0.2,1.4224,12,2014
4494,3/12/2014,OFF-PA-10001972,Office Supplies,Paper,36.288,7,0.2,12.7008,12,2014
4495,3/12/2014,FUR-CH-10000015,Furniture,Chairs,909.72,6,0.3,-51.984,12,2014
4496,23/6/2017,FUR-BO-10004015,Furniture,Bookcases,917.9235,9,0.15,75.5937,6,2017
4497,23/6/2017,OFF-PA-10002036,Office Supplies,Paper,38.88,6,0,19.0512,6,2017
4498,9/12/2017,OFF-BI-10003650,Office Supplies,Binders,631.176,4,0.7,-462.8624,12,2017
4499,26/11/2014,OFF-PA-10003309,Office Supplies,Paper,12.96,2,0,6.2208,11,2014
4500,16/4/2016,OFF-PA-10002787,Office Supplies,Paper,12.96,2,0,6.2208,4,2016
4501,16/4/2016,OFF-BI-10000174,Office Supplies,Binders,23.2,5,0.2,8.12,4,2016
4502,4/7/2014,OFF-PA-10002005,Office Supplies,Paper,25.92,5,0.2,9.072,7,2014
4503,4/7/2014,OFF-FA-10002815,Office Supplies,Fasteners,21.312,6,0.2,7.1928,7,2014
4504,29/12/2014,TEC-PH-10000213,Technology,Phones,173.656,7,0.2,17.3656,12,2014
4505,29/12/2014,OFF-AP-10000828,Office Supplies,Appliances,361.96,2,0,101.3488,12,2014
4506,29/12/2014,TEC-AC-10004708,Technology,Accessories,62.85,3,0,13.1985,12,2014
4507,29/12/2014,TEC-PH-10001530,Technology,Phones,818.376,3,0.2,51.1485,12,2014
4508,29/12/2014,OFF-ST-10002301,Office Supplies,Storage,20.34,1,0,0.2034,12,2014
4509,29/12/2014,FUR-FU-10002554,Furniture,Furnishings,23.99,1,0,5.5177,12,2014
4510,29/5/2017,FUR-TA-10001520,Furniture,Tables,171.288,3,0.2,-6.4233,5,2017
4511,14/11/2016,FUR-FU-10001085,Furniture,Furnishings,37.3,2,0,17.158,11,2016
4512,14/11/2016,OFF-BI-10001597,Office Supplies,Binders,81.96,2,0,39.3408,11,2016
4513,3/10/2016,OFF-BI-10002429,Office Supplies,Binders,54.792,6,0.7,-40.1808,10,2016
4514,8/9/2016,OFF-ST-10001590,Office Supplies,Storage,10.784,1,0.2,0.8088,9,2016
4515,1/11/2016,FUR-CH-10000847,Furniture,Chairs,290.98,1,0,75.6548,11,2016
4516,26/10/2017,OFF-AR-10003179,Office Supplies,Art,36.44,4,0,12.0252,10,2017
4517,20/9/2016,OFF-PA-10000807,Office Supplies,Paper,21.4,5,0,10.058,9,2016
4518,20/9/2016,OFF-BI-10002103,Office Supplies,Binders,48.664,7,0.2,15.8158,9,2016
4519,1/10/2016,OFF-AR-10004441,Office Supplies,Art,16.56,4,0,6.9552,10,2016
4520,14/6/2017,OFF-ST-10003805,Office Supplies,Storage,1347.52,8,0.2,84.22,6,2017
4521,26/2/2014,TEC-AC-10001284,Technology,Accessories,62.31,3,0,22.4316,2,2014
4522,26/2/2014,FUR-FU-10000221,Furniture,Furnishings,20.32,4,0,6.9088,2,2014
4523,25/2/2017,OFF-FA-10001229,Office Supplies,Fasteners,9.432,3,0.2,3.0654,2,2017
4524,6/11/2014,OFF-LA-10001569,Office Supplies,Labels,34.86,7,0,16.0356,11,2014
4525,6/11/2014,FUR-FU-10004018,Furniture,Furnishings,89.34,6,0,24.1218,11,2014
4526,23/7/2017,TEC-PH-10004536,Technology,Phones,269.98,2,0,67.495,7,2017
4527,23/7/2017,OFF-PA-10004353,Office Supplies,Paper,99.9,5,0,47.952,7,2017
4528,23/7/2017,FUR-FU-10004848,Furniture,Furnishings,39.08,4,0,14.4596,7,2017
4529,10/9/2017,TEC-AC-10004864,Technology,Accessories,116.832,4,0.2,33.5892,9,2017
4530,18/11/2016,OFF-BI-10002393,Office Supplies,Binders,2.296,2,0.8,-3.9032,11,2016
4531,17/11/2016,FUR-CH-10002335,Furniture,Chairs,408.006,2,0.1,72.5344,11,2016
4532,17/11/2016,OFF-ST-10001590,Office Supplies,Storage,40.44,3,0,10.5144,11,2016
4533,10/10/2014,FUR-CH-10002774,Furniture,Chairs,122.352,3,0.2,13.7646,10,2014
4534,10/10/2014,OFF-EN-10001219,Office Supplies,Envelopes,15.28,2,0,7.4872,10,2014
4535,26/3/2015,OFF-PA-10001947,Office Supplies,Paper,11.96,2,0,5.8604,3,2015
4536,12/7/2017,FUR-FU-10003142,Furniture,Furnishings,15.84,3,0,4.9104,7,2017
4537,12/7/2017,OFF-BI-10001543,Office Supplies,Binders,86.376,3,0.2,30.2316,7,2017
4538,12/7/2017,OFF-AR-10003560,Office Supplies,Art,18.24,3,0,6.2016,7,2017
4539,12/7/2017,OFF-AR-10004757,Office Supplies,Art,13.12,4,0,4.3296,7,2017
4540,2/3/2015,TEC-PH-10003800,Technology,Phones,105.98,2,0,1.0598,3,2015
4541,2/3/2015,FUR-TA-10004152,Furniture,Tables,493.92,7,0.3,-28.224,3,2015
4542,21/6/2017,OFF-BI-10000756,Office Supplies,Binders,5.936,7,0.8,-8.904,6,2017
4543,31/3/2017,OFF-EN-10004206,Office Supplies,Envelopes,325.86,2,0,149.8956,3,2017
4544,17/7/2015,FUR-CH-10004477,Furniture,Chairs,383.607,9,0.3,-5.4801,7,2015
4545,17/7/2015,TEC-PH-10003505,Technology,Phones,148.48,2,0.2,16.704,7,2015
4546,17/7/2015,TEC-PH-10000526,Technology,Phones,537.544,7,0.2,53.7544,7,2015
4547,17/7/2015,OFF-BI-10003314,Office Supplies,Binders,1.928,2,0.8,-2.9884,7,2015
4548,17/7/2015,OFF-AR-10003190,Office Supplies,Art,6.912,3,0.2,0.6912,7,2015
4549,17/7/2015,FUR-FU-10001861,Furniture,Furnishings,7.76,1,0.6,-2.134,7,2015
4550,17/7/2015,TEC-PH-10003963,Technology,Phones,659.168,4,0.2,49.4376,7,2015
4551,2/5/2017,OFF-LA-10003388,Office Supplies,Labels,5.76,2,0,2.8224,5,2017
4552,17/7/2014,FUR-TA-10002855,Furniture,Tables,351.216,3,0.2,4.3902,7,2014
4553,2/1/2015,FUR-CH-10004886,Furniture,Chairs,230.28,3,0.2,23.028,1,2015
4554,2/1/2015,OFF-PA-10003657,Office Supplies,Paper,12.84,3,0,5.778,1,2015
4555,1/3/2016,OFF-BI-10004738,Office Supplies,Binders,56.82,3,0,28.41,3,2016
4556,26/3/2015,OFF-FA-10003112,Office Supplies,Fasteners,31.56,4,0,14.202,3,2015
4557,26/3/2015,OFF-ST-10002486,Office Supplies,Storage,27.92,4,0,0.5584,3,2015
4558,28/10/2017,OFF-BI-10003984,Office Supplies,Binders,8.559,1,0.7,-6.5619,10,2017
4559,5/1/2015,OFF-EN-10004773,Office Supplies,Envelopes,49.568,2,0.2,17.9684,1,2015
4560,8/5/2014,FUR-CH-10001146,Furniture,Chairs,127.869,3,0.3,-9.1335,5,2014
4561,9/12/2015,OFF-EN-10003296,Office Supplies,Envelopes,271.44,3,0,122.148,12,2015
4562,9/12/2015,TEC-PH-10000193,Technology,Phones,110.352,3,0.2,8.2764,12,2015
4563,9/12/2015,FUR-FU-10002111,Furniture,Furnishings,36.4,5,0,13.832,12,2015
4564,30/9/2017,FUR-CH-10003298,Furniture,Chairs,419.136,4,0.2,-57.6312,9,2017
4565,14/12/2014,OFF-ST-10004950,Office Supplies,Storage,100.704,6,0.2,-1.2588,12,2014
4566,10/12/2017,OFF-AP-10002350,Office Supplies,Appliances,45.216,3,0.2,4.5216,12,2017
4567,10/12/2017,OFF-BI-10004233,Office Supplies,Binders,28.782,6,0.7,-21.1068,12,2017
4568,10/12/2017,OFF-PA-10001892,Office Supplies,Paper,24.448,4,0.2,8.8624,12,2017
4569,13/11/2015,OFF-BI-10003291,Office Supplies,Binders,10.476,6,0.8,-17.2854,11,2015
4570,21/4/2014,FUR-FU-10004017,Furniture,Furnishings,76.14,3,0,26.649,4,2014
4571,27/5/2015,OFF-AR-10002445,Office Supplies,Art,21.24,3,0,8.0712,5,2015
4572,27/5/2015,OFF-BI-10001718,Office Supplies,Binders,127.96,2,0,60.1412,5,2015
4573,21/7/2017,TEC-CO-10004202,Technology,Copiers,479.984,2,0.2,89.997,7,2017
4574,18/12/2016,TEC-PH-10002103,Technology,Phones,657.93,7,0,184.2204,12,2016
4575,18/12/2016,FUR-FU-10003724,Furniture,Furnishings,33.48,4,0,8.7048,12,2016
4576,18/12/2016,OFF-AR-10003732,Office Supplies,Art,13.9,5,0,3.614,12,2016
4577,18/12/2016,OFF-ST-10000885,Office Supplies,Storage,26.86,2,0,6.715,12,2016
4578,16/4/2014,OFF-BI-10004817,Office Supplies,Binders,9.584,1,0.2,3.3544,4,2014
4579,15/6/2015,OFF-BI-10001670,Office Supplies,Binders,113.1,3,0,56.55,6,2015
4580,2/8/2014,OFF-PA-10002709,Office Supplies,Paper,65.78,11,0,32.2322,8,2014
4581,6/8/2015,TEC-AC-10004469,Technology,Accessories,239.7,6,0,105.468,8,2015
4582,22/9/2016,FUR-FU-10003424,Furniture,Furnishings,25.632,3,0.2,3.8448,9,2016
4583,12/6/2016,OFF-LA-10003720,Office Supplies,Labels,23.616,8,0.2,7.9704,6,2016
4584,28/8/2016,OFF-AR-10000390,Office Supplies,Art,8.26,2,0,3.7996,8,2016
4585,4/11/2017,OFF-EN-10001335,Office Supplies,Envelopes,76.58,7,0,38.29,11,2017
4586,4/11/2017,OFF-AR-10003469,Office Supplies,Art,8.8,5,0,4.224,11,2017
4587,4/11/2017,OFF-BI-10003718,Office Supplies,Binders,590.352,6,0.2,206.6232,11,2017
4588,4/11/2017,OFF-FA-10004838,Office Supplies,Fasteners,5.58,3,0,0.1674,11,2017
4589,4/11/2017,FUR-FU-10002508,Furniture,Furnishings,25.02,3,0,10.5084,11,2017
4590,4/11/2017,OFF-ST-10001511,Office Supplies,Storage,452.55,7,0,22.6275,11,2017
4591,31/12/2016,OFF-SU-10000952,Office Supplies,Supplies,17.76,2,0,4.9728,12,2016
4592,31/12/2016,TEC-PH-10002275,Technology,Phones,302.384,2,0.2,30.2384,12,2016
4593,31/12/2016,FUR-CH-10003535,Furniture,Chairs,146.352,3,0.2,-5.4882,12,2016
4594,31/12/2016,OFF-AP-10004052,Office Supplies,Appliances,7.9,2,0,2.054,12,2016
4595,31/12/2016,FUR-TA-10003473,Furniture,Tables,902.712,3,0.2,33.8517,12,2016
4596,31/12/2016,OFF-AR-10001897,Office Supplies,Art,53.97,3,0,15.1116,12,2016
4597,10/12/2016,OFF-AR-10000034,Office Supplies,Art,33.92,8,0,13.2288,12,2016
4598,1/9/2017,OFF-SU-10004115,Office Supplies,Supplies,21.81,3,0,5.8887,9,2017
4599,1/9/2017,OFF-AP-10001947,Office Supplies,Appliances,91.6,5,0,26.564,9,2017
4600,20/7/2015,FUR-CH-10004853,Furniture,Chairs,150.98,1,0,43.7842,7,2015
4601,20/7/2015,OFF-EN-10000483,Office Supplies,Envelopes,137.25,9,0,63.135,7,2015
4602,20/7/2015,OFF-FA-10001332,Office Supplies,Fasteners,11.52,4,0,5.4144,7,2015
4603,29/5/2015,OFF-PA-10003790,Office Supplies,Paper,18.272,1,0.2,5.9384,5,2015
4604,29/5/2015,OFF-PA-10003134,Office Supplies,Paper,153.728,4,0.2,53.8048,5,2015
4605,29/5/2015,OFF-EN-10004459,Office Supplies,Envelopes,12.224,2,0.2,4.4312,5,2015
4606,29/5/2015,TEC-AC-10003628,Technology,Accessories,167.944,7,0.2,50.3832,5,2015
4607,2/6/2015,TEC-PH-10004093,Technology,Phones,45.99,1,0,13.3371,6,2015
4608,2/6/2015,OFF-ST-10001490,Office Supplies,Storage,535.41,3,0,160.623,6,2015
4609,2/6/2015,OFF-BI-10000605,Office Supplies,Binders,6.096,2,0.2,2.0574,6,2015
4610,2/6/2015,OFF-PA-10004255,Office Supplies,Paper,45.36,7,0,21.7728,6,2015
4611,14/11/2017,FUR-FU-10000023,Furniture,Furnishings,47.12,8,0,20.7328,11,2017
4612,26/1/2016,OFF-BI-10000285,Office Supplies,Binders,31.36,4,0,15.68,1,2016
4613,6/1/2017,OFF-AR-10000588,Office Supplies,Art,47.616,3,0.2,3.5712,1,2017
4614,6/1/2017,OFF-PA-10002250,Office Supplies,Paper,23.48,5,0.2,8.218,1,2017
4615,10/9/2016,OFF-AP-10002457,Office Supplies,Appliances,62.79,3,0.8,-166.3935,9,2016
4616,10/9/2016,OFF-FA-10002763,Office Supplies,Fasteners,28.44,9,0.2,4.266,9,2016
4617,7/9/2015,TEC-AC-10000109,Technology,Accessories,134.376,3,0.2,6.7188,9,2015
4618,26/9/2015,TEC-PH-10002415,Technology,Phones,589.9,2,0,147.475,9,2015
4619,26/9/2015,FUR-CH-10000785,Furniture,Chairs,542.94,3,0,141.1644,9,2015
4620,25/12/2017,TEC-CO-10001449,Technology,Copiers,2879.952,6,0.2,1007.9832,12,2017
4621,25/12/2017,OFF-BI-10001670,Office Supplies,Binders,90.48,3,0.2,33.93,12,2017
4622,8/10/2015,OFF-ST-10001328,Office Supplies,Storage,77.55,5,0,21.714,10,2015
4623,14/9/2017,OFF-SU-10001225,Office Supplies,Supplies,8.832,3,0.2,-1.9872,9,2017
4624,14/9/2017,OFF-PA-10000357,Office Supplies,Paper,177.536,4,0.2,62.1376,9,2017
4625,14/9/2017,OFF-ST-10000046,Office Supplies,Storage,258.48,2,0.2,-3.231,9,2017
4626,14/9/2017,FUR-FU-10000023,Furniture,Furnishings,14.136,3,0.2,4.2408,9,2017
4627,18/11/2016,OFF-ST-10003455,Office Supplies,Storage,77.55,5,0,20.163,11,2016
4628,18/11/2016,OFF-ST-10000876,Office Supplies,Storage,24.88,2,0,6.9664,11,2016
4629,18/11/2016,OFF-AR-10003582,Office Supplies,Art,140.75,5,0,39.41,11,2016
4630,18/11/2016,OFF-ST-10004258,Office Supplies,Storage,36.63,3,0,9.8901,11,2016
4631,15/10/2015,FUR-FU-10000719,Furniture,Furnishings,17.14,2,0,6.1704,10,2015
4632,8/8/2017,OFF-LA-10001297,Office Supplies,Labels,51.75,5,0,24.84,8,2017
4633,8/8/2017,FUR-FU-10000723,Furniture,Furnishings,123.96,3,0,11.1564,8,2017
4634,26/8/2015,FUR-BO-10003893,Furniture,Bookcases,586.398,6,0.15,34.494,8,2015
4635,26/8/2015,OFF-ST-10000736,Office Supplies,Storage,80.98,1,0,3.2392,8,2015
4636,17/3/2017,OFF-ST-10000736,Office Supplies,Storage,242.94,3,0,9.7176,3,2017
4637,29/4/2017,OFF-AR-10003373,Office Supplies,Art,123.92,4,0,33.4584,4,2017
4638,29/4/2017,OFF-AR-10000390,Office Supplies,Art,12.39,3,0,5.6994,4,2017
4639,29/4/2017,OFF-AR-10001725,Office Supplies,Art,47.3,2,0,12.298,4,2017
4640,16/9/2016,TEC-CO-10001943,Technology,Copiers,1599.92,8,0,751.9624,9,2016
4641,16/9/2016,OFF-EN-10002312,Office Supplies,Envelopes,11.09,1,0,5.4341,9,2016
4642,24/10/2017,OFF-BI-10000831,Office Supplies,Binders,3.168,4,0.7,-2.5344,10,2017
4643,24/10/2017,FUR-CH-10000749,Furniture,Chairs,579.136,4,0.2,-28.9568,10,2017
4644,6/8/2015,OFF-BI-10002003,Office Supplies,Binders,6.368,2,0.2,2.1492,8,2015
4645,6/8/2015,TEC-MA-10001972,Technology,Machines,558.4,2,0.2,41.88,8,2015
4646,16/8/2016,FUR-CH-10000225,Furniture,Chairs,145.764,2,0.1,-8.098,8,2016
4647,5/6/2014,OFF-PA-10001622,Office Supplies,Paper,13.62,3,0,6.129,6,2014
4648,1/5/2016,FUR-CH-10004983,Furniture,Chairs,434.646,3,0.1,62.7822,5,2016
4649,19/5/2017,OFF-PA-10003228,Office Supplies,Paper,440.19,9,0,206.8893,5,2017
4650,19/5/2017,OFF-SU-10004498,Office Supplies,Supplies,64.4,5,0,1.932,5,2017
4651,12/4/2017,OFF-PA-10001878,Office Supplies,Paper,244.55,5,0,114.9385,4,2017
4652,12/4/2017,OFF-PA-10002923,Office Supplies,Paper,195.76,4,0,97.88,4,2017
4653,23/2/2017,OFF-PA-10001838,Office Supplies,Paper,11.76,2,0,5.7624,2,2017
4654,23/2/2017,OFF-ST-10003123,Office Supplies,Storage,166.45,5,0,39.948,2,2017
4655,26/6/2017,OFF-FA-10001332,Office Supplies,Fasteners,2.88,1,0,1.3536,6,2017
4656,10/5/2014,OFF-ST-10003442,Office Supplies,Storage,45.248,2,0.2,3.9592,5,2014
4657,7/5/2015,OFF-AR-10001468,Office Supplies,Art,59.904,2,0.2,14.2272,5,2015
4658,7/5/2015,OFF-AP-10003266,Office Supplies,Appliances,23.696,2,0.2,6.5164,5,2015
4659,7/5/2015,OFF-PA-10002230,Office Supplies,Paper,7.968,2,0.2,2.8884,5,2015
4660,7/5/2015,OFF-AP-10003622,Office Supplies,Appliances,18.2,7,0.2,2.0475,5,2015
4661,7/5/2015,TEC-AC-10001542,Technology,Accessories,27.552,3,0.2,-0.3444,5,2015
4662,7/5/2015,FUR-CH-10002965,Furniture,Chairs,844.116,6,0.3,-36.1764,5,2015
4663,7/5/2015,OFF-ST-10000563,Office Supplies,Storage,76.752,3,0.2,-9.594,5,2015
4664,22/9/2016,OFF-LA-10002787,Office Supplies,Labels,3,1,0.2,1.05,9,2016
4665,26/9/2016,OFF-BI-10004022,Office Supplies,Binders,7.506,9,0.7,-6.0048,9,2016
4666,26/9/2016,OFF-LA-10001158,Office Supplies,Labels,16.56,2,0.2,5.796,9,2016
4667,17/1/2016,FUR-FU-10000076,Furniture,Furnishings,79.92,4,0,34.3656,1,2016
4668,17/1/2016,TEC-AC-10002335,Technology,Accessories,69.98,2,0,13.2962,1,2016
4669,11/5/2017,OFF-BI-10002827,Office Supplies,Binders,11.06,10,0.8,-18.802,5,2017
4670,11/5/2017,FUR-BO-10001601,Furniture,Bookcases,623.4648,7,0.32,-119.1918,5,2017
4671,11/5/2017,OFF-ST-10001932,Office Supplies,Storage,772.68,5,0.2,-57.951,5,2017
4672,6/8/2016,OFF-AP-10001005,Office Supplies,Appliances,283.14,4,0.1,72.358,8,2016
4673,6/8/2016,TEC-PH-10004042,Technology,Phones,635.96,4,0,165.3496,8,2016
4674,6/8/2016,TEC-PH-10001079,Technology,Phones,118.99,1,0,33.3172,8,2016
4675,6/8/2016,FUR-FU-10002918,Furniture,Furnishings,272.94,3,0,30.0234,8,2016
4676,29/3/2017,FUR-FU-10003832,Furniture,Furnishings,15.008,2,0.2,1.5008,3,2017
4677,19/3/2014,OFF-BI-10001617,Office Supplies,Binders,33.088,4,0.2,11.1672,3,2014
4678,19/3/2014,OFF-ST-10000736,Office Supplies,Storage,80.98,1,0,3.2392,3,2014
4679,19/3/2014,TEC-AC-10004877,Technology,Accessories,82.8,12,0,6.624,3,2014
4680,19/3/2014,OFF-ST-10003221,Office Supplies,Storage,21.36,2,0,5.7672,3,2014
4681,19/3/2014,OFF-BI-10003007,Office Supplies,Binders,62.048,2,0.2,20.1656,3,2014
4682,18/7/2016,OFF-FA-10000936,Office Supplies,Fasteners,29.61,9,0,13.3245,7,2016
4683,1/12/2016,TEC-PH-10003811,Technology,Phones,863.928,9,0.2,86.3928,12,2016
4684,3/9/2016,FUR-TA-10004152,Furniture,Tables,241.92,4,0.4,-56.448,9,2016
4685,3/9/2016,FUR-BO-10002853,Furniture,Bookcases,163.88,4,0.5,-81.94,9,2016
4686,3/9/2016,OFF-BI-10002071,Office Supplies,Binders,3.486,2,0.7,-2.7888,9,2016
4687,3/9/2016,OFF-FA-10000053,Office Supplies,Fasteners,10.584,7,0.2,-2.3814,9,2016
4688,30/6/2016,TEC-PH-10001305,Technology,Phones,440.91,9,0,123.4548,6,2016
4689,3/4/2017,OFF-BI-10001525,Office Supplies,Binders,5.715,5,0.7,-4.7625,4,2017
4690,22/12/2014,FUR-FU-10001876,Furniture,Furnishings,51.968,2,0.2,10.3936,12,2014
4691,22/12/2014,TEC-AC-10003628,Technology,Accessories,71.976,3,0.2,21.5928,12,2014
4692,22/12/2014,FUR-CH-10004860,Furniture,Chairs,242.352,3,0.2,-42.4116,12,2014
4693,22/12/2014,OFF-PA-10000357,Office Supplies,Paper,221.92,5,0.2,77.672,12,2014
4694,22/12/2014,OFF-PA-10003270,Office Supplies,Paper,8.448,2,0.2,2.64,12,2014
4695,17/12/2015,OFF-BI-10000320,Office Supplies,Binders,29.52,4,0,14.4648,12,2015
4696,17/12/2015,FUR-CH-10003846,Furniture,Chairs,302.94,3,0,48.4704,12,2015
4697,17/12/2015,FUR-CH-10004875,Furniture,Chairs,142.36,2,0,38.4372,12,2015
4698,17/12/2015,FUR-CH-10003817,Furniture,Chairs,546.66,9,0,136.665,12,2015
4699,17/12/2015,FUR-FU-10002116,Furniture,Furnishings,212.13,3,0,14.8491,12,2015
4700,17/5/2017,OFF-AR-10003481,Office Supplies,Art,5.248,2,0.2,0.5904,5,2017
4701,17/5/2017,OFF-ST-10004180,Office Supplies,Storage,74.416,2,0.2,-14.8832,5,2017
4702,17/5/2017,OFF-PA-10003657,Office Supplies,Paper,6.848,2,0.2,2.14,5,2017
4703,17/5/2017,FUR-FU-10001967,Furniture,Furnishings,7.996,1,0.6,-6.9965,5,2017
4704,28/6/2016,OFF-AP-10002082,Office Supplies,Appliances,8.712,2,0.8,-19.602,6,2016
4705,18/5/2016,OFF-SU-10000381,Office Supplies,Supplies,65.17,7,0,18.8993,5,2016
4706,18/5/2016,OFF-LA-10002475,Office Supplies,Labels,14.62,2,0,6.8714,5,2016
4707,18/5/2016,FUR-FU-10003975,Furniture,Furnishings,173.24,4,0,17.324,5,2016
